,% Change,Ask,Bid,Change,Contract Name,Implied Volatility,Last Price,Last Trade Date,Open Interest,Strike,Volume,expiry,spot,tipo,t_ano,moneyness
29,-,27.35,26.83,0.0,SPY210319C00293000,0.1696,24.37,2019-09-04 12:03PM EDT,19,293.0,2,,298.05,calls,,1.0172354948805462
30,-,26.74,26.25,0.0,SPY210319C00294000,0.16879999999999998,23.98,2019-08-30 10:30AM EDT,84,294.0,2,,298.05,calls,,1.0137755102040817
31,-,26.18,25.63,0.0,SPY210319C00295000,0.16820000000000002,25.78,2019-09-05 9:58AM EDT,279,295.0,2,,298.05,calls,,1.0103389830508476
32,-,25.52,25.03,0.0,SPY210319C00296000,0.16690000000000002,19.01,2019-08-07 1:13PM EDT,168,296.0,17,,298.05,calls,,1.0069256756756757
33,-,24.95,24.44,0.0,SPY210319C00297000,0.1663,18.53,2019-08-14 10:56AM EDT,138,297.0,2,,298.05,calls,,1.0035353535353535
34,-,24.29,23.86,0.0,SPY210319C00298000,0.1649,24.24,2019-09-05 10:09AM EDT,365,298.0,62,,298.05,calls,,1.0001677852348994
35,-,23.71,23.28,0.0,SPY210319C00299000,0.1641,23.57,2019-09-05 10:03AM EDT,1033,299.0,1,,298.05,calls,,0.9968227424749164
36,+1.81%,23.14,22.71,0.41,SPY210319C00300000,0.16329999999999997,23.11,2019-09-06 11:07AM EDT,1580,300.0,2,,298.05,calls,,0.9935
37,-,22.57,22.15,0.0,SPY210319C00301000,0.1624,16.8,2019-08-16 12:18PM EDT,120,301.0,3,,298.05,calls,,0.9901993355481727
38,-,22.03,21.58,0.0,SPY210319C00302000,0.1617,16.04,2019-08-14 10:55AM EDT,164,302.0,10,,298.05,calls,,0.9869205298013245
39,-,21.47,21.02,0.0,SPY210319C00303000,0.16079999999999997,14.53,2019-08-14 2:51PM EDT,141,303.0,140,,298.05,calls,,0.9836633663366336
40,-,20.93,20.47,0.0,SPY210319C00304000,0.16,14.08,2019-08-14 2:51PM EDT,215,304.0,140,,298.05,calls,,0.9804276315789474
41,-,20.38,19.93,0.0,SPY210319C00305000,0.1591,16.03,2019-08-27 9:43AM EDT,198,305.0,109,,298.05,calls,,0.9772131147540984
42,-,19.82,19.4,0.0,SPY210319C00306000,0.15810000000000002,19.84,2019-09-05 10:12AM EDT,7,306.0,4,,298.05,calls,,0.9740196078431373
43,-,19.27,18.88,0.0,SPY210319C00307000,0.1572,15.08,2019-08-27 9:43AM EDT,462,307.0,75,,298.05,calls,,0.9708469055374593
44,-,18.6,18.34,0.0,SPY210319C00308000,0.1553,11.84,2019-08-15 1:56PM EDT,2077,308.0,1525,,298.05,calls,,0.9676948051948052
